aoi_id,lng,lat
751,121.4138523076923,31.146046538461537
762,121.500055,30.879405
763,121.46572276923078,31.195706369230766
767,121.40464205607478,31.233297289719626
768,121.56376634615384,31.078769230769232
769,121.35430333333333,31.365413333333333
773,121.49498533898306,31.203806779661015
778,121.65559,31.21088
779,121.06015,31.2419
785,121.326206,31.270292
794,121.38143,31.175358
798,121.22292121212121,31.230309696969694
805,121.535426,31.243761199999998
810,121.41000458333333,30.83029458333333
812,121.44731761904761,30.904658333333334
815,121.50689750000001,31.1262
827,121.53068205128206,31.019209487179488
832,121.35461641509434,31.281717358490567
847,121.50977,31.3347
849,121.52253999999999,31.21447
854,121.32471989266546,31.139445295169946
859,121.41162821428573,31.15168464285714
862,121.51700352941177,31.049479999999996
864,121.5365725,30.860870000000002
865,121.20031897959184,31.247182653061223
866,121.45031,31.14059
873,121.54064,31.14703
879,121.48483234375001,31.33666234375
883,121.429505,31.275758333333332
884,121.22594153846154,31.233556923076925
889,121.480780625,31.34543125
897,121.35098,31.107513333333333
907,121.58904845070423,31.162910845070424
911,121.51811348927876,31.076194132553606
914,121.45264499999999,31.236505
917,121.46062556844548,31.225707679814388
921,121.41170676470587,31.159993529411764
924,121.614875,31.247743333333332
927,121.4829664092664,31.413939594594595
928,121.42531799999999,31.179327999999998
937,121.557178,31.094668000000002
941,121.37777155660378,31.098479669811322
947,121.41265555555555,31.254850444444447
949,121.530275,31.2234725
950,121.49504,31.15501
951,121.32408755319149,31.1515424822695
956,121.48842,31.4069
960,121.3749032,31.0876916
963,121.32638,30.95707
964,121.49341917355372,30.839452975206612
965,121.4611525,30.8590425
973,121.59604307692308,31.32924923076923
979,121.27630677419354,31.136669677419356
980,121.33938,31.4056
985,121.42352666666667,31.278558888888888
986,121.26116055555556,31.020480555555555
987,121.53985,31.21655
988,121.5262427631579,31.140644835526317
989,121.219696,31.088986
994,121.435577090301,31.167560301003345
995,121.46395749999999,30.8499575
999,121.56882055555555,31.26310388888889
1000,121.69718,31.25192
1008,121.26499972477065,31.202202110091743
1010,121.47335962962964,30.827966790123455
1016,121.5517625,31.09765916666667
1018,121.37427,31.17871
1020,121.23738,31.001424999999998
1021,121.34177096296297,31.22288777777778
1022,121.2542,31.12051
1029,121.24817,31.00925
1031,121.22896785714285,31.199616428571428
1040,121.49001000000001,31.404329999999998
1043,121.1962,31.12869
1048,121.52789574468085,31.186659574468084
1054,121.40080499999999,31.2506875
1058,121.6017932142857,31.203421666666664
1060,121.49623230769231,31.345766153846153
1062,121.416301,30.842516
1064,121.30754,31.1576325
1069,121.30356307692308,30.968909999999997
1071,121.40981348294434,31.151861579892277
1073,121.24199341463415,31.210650609756097
1075,121.1265146875,31.169964375
1078,121.45758727272728,31.404001818181822
1083,121.46297181818181,31.402353636363635
1084,121.53081,31.11352
1085,121.15278676767676,31.163928964646466
1086,121.42859,30.840339999999998
1087,121.36292933333334,31.382652
1089,121.91087999999999,30.917450000000002
1092,121.31611333333335,31.18449
1094,121.51506207547169,31.210773962264152
1103,121.3309816,30.9623056
1105,121.26589,31.206765714285716
1109,121.51287777777777,31.14420333333333
1116,121.27365098765434,31.200283055555555
1117,121.372624,31.182585999999997
1125,121.649077375,31.215198750000003
1131,121.12443117021276,31.163804893617023
1139,121.48649066666667,31.409681
1142,121.52881472318339,31.225837474048447
1145,121.40697740740741,31.107785925925924
1150,121.31347,31.33413
1154,121.45963046511628,31.23337085271318
1164,121.46683800000001,31.2187316
1166,121.33049631578947,30.962891578947367
1168,121.27347,31.13095
1172,121.21162,31.13339
1174,121.47303533333334,30.829908
1175,121.869445,30.98008
1178,121.36406643835616,31.36881136986301
1180,121.44751,31.29863
1181,121.41880455752212,31.275876061946903
1183,121.17874116666667,31.09878183333333
1186,121.49973119565219,31.089965760869568
1193,121.54367395348838,31.11100093023256
1194,121.41201,31.27171
1204,121.52983,31.267955
1205,121.46337173913044,31.195372608695653
1214,121.426425,31.140205
1224,121.718582,31.237872
1227,121.45615538461539,31.22947153846154
1233,121.33656500000001,31.36441
1235,121.15469999999999,31.15709
1236,121.29843,31.00495
1240,121.38802529411765,31.18052882352941
1241,121.6908525,31.20881125
1244,121.270247852349,31.160273610738255
1245,121.461725,31.215686785714286
1250,121.35318780219781,31.34020087912088
1252,121.53956444444445,30.874156666666668
1254,121.51201714285715,31.034817142857143
1261,121.36224,31.39662
1264,121.3881,31.16796
1267,121.44882166666667,31.247960000000003
1268,121.14144879999999,31.0548444
1270,121.87401432330826,30.94986056390977
1271,121.44974013157893,31.242508157894736
1278,121.41772326347305,31.147300748502992
1282,121.63994057692307,30.865941730769233
1283,121.3076,31.2923
1288,121.30943500000001,31.112705
1290,121.43987200000001,31.294434000000003
1293,121.36145756756756,31.385672162162166
1295,121.85117975308643,30.943439876543213
1300,121.48330533333333,31.206813333333333
1304,121.401918,31.174529999999997
1309,121.63898,31.24004
1313,121.367085,31.164865
1319,121.33435333333334,30.942795
1320,121.71724063492064,31.232142380952382
1323,121.46533743589742,31.210556923076922
1327,121.90214155080214,30.954656470588237
1334,121.53529868421052,31.051755263157894
1336,121.538915,31.058585
1337,121.22859,31.0067
1345,121.88617411764707,30.94078323529412
1349,121.48423791666666,31.33618976851852
1352,121.41832,31.15605
1355,121.570976,31.228016000000004
1362,121.21952666666667,31.22118047619048
1365,121.4604025,31.294337499999997
1366,121.4051642682927,31.234653963414637
1368,121.53121,31.22308
1374,121.36519833333334,31.105065555555555
1387,121.53382043715847,31.22716256830601
1388,121.49698666666667,31.14918
1389,121.35917666666667,31.208476666666666
1394,121.46269181818182,30.904461818181815
1398,121.42361461215933,31.15515710691824
1400,121.26218999999999,31.15241333333333
1404,121.69218444444444,31.214829259259258
1406,121.58019545454545,30.845135454545456
1409,121.70313,31.25808
1413,121.86249000000001,30.93469
1415,121.35883823529412,31.101504411764708
1416,121.52614666666666,31.209516666666662
1424,121.57543,31.33635
1429,121.54046162601627,30.86727243902439
1432,121.41974461538462,31.259315384615384
1441,121.41350400000002,31.109901999999998
1448,121.49951,31.34409
1451,121.53430800000001,31.100742000000004
1453,121.32166615384615,31.109703076923076
1460,121.38454,31.36338
1461,121.314708,30.946702
1462,121.47409,31.3305
1463,121.48838054054053,31.211342972972975
1471,121.35157,31.12876
1475,121.50202999999999,31.066315
1483,121.68827796703296,31.238319478021978
1489,121.4818,31.15509
1493,121.30045639999999,31.033391733333332
1497,121.36858595588237,31.34450007352941
1516,121.86732388888888,30.98011166666667
1519,121.501966,31.160186
1520,121.709605,31.25228
1521,121.33329875,31.3798625
1527,121.25550333333335,31.190016666666665
1531,121.72519,31.20592
1539,121.521873,31.228679
1542,121.2599981512605,31.254324327731094
1543,121.44234,30.83828
1545,121.2371888888889,31.00623555555556
1547,121.55253666666665,31.105543333333333
1548,121.46394673758866,31.220050425531916
1550,121.83572,30.99426
1557,121.40742999999999,31.23767842105263
1560,121.21609833333333,31.236640666666666
1561,121.44325842105263,31.299751052631574
1564,121.87036333333333,30.912850000000002
1565,121.09767,31.163719999999998
1577,121.48388,31.08811
1579,121.42631461538461,31.11224153846154
1582,121.48372400000001,31.400783999999998
1591,121.58378176470588,31.19552823529412
1592,121.626948625,31.162086749999997
1594,121.46104524390245,31.217175975609756
1607,121.91247,30.91546
1609,121.50754372523119,31.124092589167766
1618,121.54788351648352,31.06299912087912
1622,121.40916868131869,31.24238785714286
1626,121.66324666666667,31.239523333333334
1631,121.21670529411765,31.228944705882355
1632,121.71628583333334,31.22382
1635,121.42260285714285,31.277024285714283
1653,121.49405285714285,31.338102857142854
1658,121.37180000000001,31.36544
1667,121.47711857142858,31.115626428571428
1673,121.47082936170213,30.82853393617021
1677,121.27456828571428,31.230827714285716
1679,121.46971054945055,30.907068131868133
1680,121.54107608391608,30.87920972027972
1681,121.44855,31.23151
1691,121.71744,31.2719
1693,121.54957,31.17182
1695,121.21485,31.18228
1702,121.13085586206897,31.083301206896554
1709,121.37867153846153,31.105201538461536
1710,121.28729333333332,30.977753333333336
1716,121.55321666666666,31.094178888888887
1717,121.71919222222222,31.238244444444447
1720,121.44295902356903,31.293381784511784
1722,121.56323804347826,31.258628260869564
1726,121.4335525,31.16398583333333
1728,121.59109702626641,31.327848968105066
1729,121.33776399999999,31.39061
1751,121.41377857142857,31.281695714285714
1756,121.54349500000001,31.22617
1758,121.15267190697675,31.16516772093023
1761,121.42461066666667,31.178146
1762,121.480125,31.223349090909092
1763,121.40996444444444,31.10234
1767,121.61687085365853,31.184981768292683
1768,121.21333789473685,31.241048421052632
1774,121.35985635593221,31.373352118644068
1780,121.68913728855722,31.229018756218906
1782,121.54935499999999,31.083035
1784,121.45095163636364,31.240134
1785,121.54130598398932,31.3197404736491
1786,121.30978166666667,31.11848333333333
1791,121.85065,30.86183
1792,121.37032170048309,31.349459710144927
1794,121.45022631578948,31.180792368421052
1799,121.5173310576923,31.21725947115385
1802,121.30959,30.9541225
1804,121.55263500000001,31.247754999999998
1805,121.55343637707948,31.200885693160814
1810,121.52476899999999,31.012228
1811,121.11572,31.16046
1813,121.52573949716714,31.332427485835694
1827,121.5270311111111,31.18113111111111
1828,121.86836157894736,30.925743947368424
1830,121.61766,31.24975
1833,121.47008,31.236176666666665
1835,121.5279509375,31.2244678125
1847,121.62918099999999,31.204192999999997
1862,121.53763833333333,31.320996944444445
1863,121.48657666666666,31.337603333333334
1865,121.40115107692307,31.246752153846156
1868,121.68426178160918,31.239015287356324
1869,121.55452333333334,31.110693333333334
1872,121.55626279329609,31.21061022346369
1881,121.48088,31.21276
1888,121.52405372549019,31.08771294117647
1890,121.50455326666668,31.141360999999996
1898,121.49410176470589,31.409004705882353
1899,121.53793946723495,31.23932411827384
1909,121.24904636363637,31.015895636363638
1913,121.16901,31.112318
1920,121.61721,31.15547
1924,121.48427,31.18159
1927,121.48627837209301,31.203963720930233
1929,121.45326282352941,31.233961764705885
1938,121.71771803571428,31.206806785714285
1939,121.29257166666667,30.978846666666666
1948,121.43612,31.22523
1954,121.42553997448981,31.296205663265305
1955,121.32926700787401,31.22102818897638
1959,121.49495,31.12681
1964,121.5543512295082,31.207083852459018
1965,121.31012,31.0079
1966,121.4055674074074,31.245382222222222
1975,121.24750642857143,31.238287857142858
1977,121.39188625,30.8511925
1986,121.40900982352942,31.237210823529413
1988,121.32509666666665,31.14037
1997,121.481665,31.2221175
1998,121.38053774590165,31.322685901639343
1999,121.41370167910448,31.23191649253731
2000,121.29093722222223,30.996175555555553
2008,121.924,30.91989
2013,121.29190230769231,31.009515384615383
2015,121.59981166666667,31.183489666666667
2016,121.63376208333334,31.176123333333333
2018,121.41092666666667,31.150486666666666
2019,121.102278,31.171039999999998
2030,121.48192499999999,31.098385
2033,121.27647,30.94679
2035,121.53073410018553,31.322573747680888
2039,121.31568823529412,30.950101176470586
2040,121.67269987704918,31.26191168032787
2041,121.26409545454545,31.150117272727275
2042,121.37586999999999,31.104174999999998
2054,121.522795,31.22114
2055,121.54003,30.880386666666666
2057,121.43151625,31.242825
2066,121.21621142857144,31.241685714285715
2071,121.38117,31.306616666666667
2075,121.74,31.18475
2077,121.47533908163265,30.81009806122449
2079,121.57878037037037,31.306000740740743
2082,121.52848352941176,31.05530294117647
2083,121.584384,31.20888
2084,121.6040725,31.1777725
2087,121.2705575,31.1989525
2090,121.41866,31.154627857142856
2092,121.715796,31.236432
2094,121.47846000000001,31.084505714285715
2097,121.18514333333333,31.127772500000003
2099,121.41044416666666,31.2116625
2102,121.53134857142857,31.225601428571427
2107,121.4724,31.40418375
2111,121.45169333333332,31.179546666666667
2112,121.56039666666668,31.239113333333336
2113,121.58201,31.32572
2116,121.536468,31.187166666666666
2124,121.38063184615385,31.18084251282051
2130,121.32929200000001,31.19259110526316
2131,121.5128385,31.05763
2134,121.53955666666667,31.050236666666667
2141,121.72737000000001,31.217239632352943
2146,121.5838788218391,31.26976126436782
2147,121.66837000000001,31.200342307692306
2149,121.26441600000001,30.978046
2150,121.73603,30.96566
2151,121.25524147058823,31.003865882352937
2152,121.47354095238094,31.235188095238094
2154,121.4117,31.12274
2169,121.31147157894738,31.01489263157895
2170,121.55262440993788,31.189950186335402
2175,121.395594617737,31.10271880733945
2183,121.35544142857144,31.34404
2189,121.31019,30.9717
2191,121.59092,31.19073
2193,121.4693481372549,31.21964931372549
2194,121.53962434782609,31.247332608695654
2197,121.4814532835821,31.213817014925375
2202,121.3682537654321,31.3532775
2205,121.68982,31.26219
2210,121.40329081632652,31.261217857142857
2216,121.51377,31.0456
2218,121.31742333333334,31.12593777777778
2221,121.64674686145146,31.216622507068802
2228,121.49355161702127,31.20360259574468
2229,121.34809496115427,31.345930599334075
2231,121.40604870967742,31.104062258064513
2243,121.4875725,31.33274833333333
2249,121.57163788,31.26641016
2253,121.54164493055555,31.20102486111111
2256,121.16682,31.09479
2260,121.58544829842933,31.262651884816755
2266,121.52572255813953,30.82020558139535
2272,121.3710575,31.311445
2274,121.36078,31.38343
2278,121.56484,31.07828
2279,121.69643571428571,31.274244285714285
2283,121.42136245714286,31.15656194285714
2285,121.62726338709678,31.245416129032257
2290,121.30667625,31.14267357142857
2291,121.70343,31.22231
2292,121.47863555555556,31.114104444444447
2295,121.49718,31.20913
2297,121.408135,31.2831975
2307,121.2918448275862,30.997537068965517
2309,121.84146,30.94512
2311,121.40377913366338,31.258456955445546
2312,121.264555,31.159855
2316,121.47209748780489,31.406740853658537
2319,121.44684890339424,31.169970678851175
2325,121.22243,31.21129
2326,121.46391936507936,30.86429619047619
2328,121.51169892405062,31.22485006329114
2329,121.44363157407408,31.242865925925926
2335,121.58103,31.2611
2345,121.460275,31.2389825
2346,121.37749875,31.10694875
2348,121.22662249999999,31.196115
2351,121.23013375,31.18863375
2354,121.612905,31.206615
2357,121.52937,31.24082
2360,121.70919,31.22028
2362,121.53309595238095,30.86898095238095
2365,121.18273,30.83171
2366,121.55820928571428,31.188707857142855
2373,121.38323,31.21099
2378,121.34302045045044,31.389492702702704
2382,121.48716,31.39767
2392,121.48395795180723,31.40593024096386
2394,121.4658,31.33742
2396,121.48082733333332,30.884446
2402,121.52822125,31.23562875
2406,121.501725,31.063735
2407,121.68177803571429,31.243655089285713
2413,121.37028000000001,31.12106
2418,121.51537589903181,31.140772406639005
2423,121.16873,31.108499090909092
2424,121.36017,31.34661
2432,121.45220199999999,31.231385999999997
2440,121.35026153846154,31.327614615384615
2441,121.2794,30.92041
2443,121.4508237758112,31.16690460176991
2447,121.734805,31.25001125
2449,121.45950222222223,31.18809333333333
2456,121.57654666666667,31.24848
2457,121.41771196969697,31.22087757575758
2459,121.533288075,31.327802150000004
2473,121.16399799999999,31.294326
2474,121.61802025773196,31.330523350515467
2475,121.536418,31.004338
2479,121.31441142857143,31.174028571428572
2484,121.41290142857143,31.161422857142856
2494,121.30987999999999,31.119205
2496,121.35771181818181,31.286403636363637
2498,121.556655,31.246964375
2502,121.49208136904761,31.146686785714287
2508,121.457045,31.221051499999998
2516,121.53719000000001,31.18738666666667
2524,121.61508840300107,31.333570353697752
2531,121.45854899999999,31.177012
2537,121.41939416666666,31.154744761904762
2541,121.87647166666666,30.939278333333334
2554,121.30378,31.05294
2557,121.36395999999999,31.30861
2558,121.43264,30.89353
2560,121.23213461538461,31.204028461538464
2562,121.47813,31.23932
2568,121.81877766467066,30.96993023952096
2570,121.84113777777777,30.97188888888889
2571,121.45630899999999,31.22613266666667
2578,121.269395,31.2380325
2579,121.25162,31.1316
2587,121.566207,31.253155
2594,121.44337093023256,31.239410852713178
2599,121.46085333333333,31.20511777777778
2606,121.54691419642857,31.24068857142857
2610,121.48695230088497,31.214763893805312
2612,121.71593845070423,31.225029154929576
2613,121.55912000000001,31.04196
2614,121.31204411764706,31.125062549019606
2617,121.48720708333333,31.20722166666667
2618,121.64689481481481,31.2293462962963
2620,121.31176500000001,31.19019
2622,121.58321,31.32829
2629,121.529144,30.822052000000003
2631,121.15881375000001,31.15436375
2639,121.65639,31.189777499999998
2641,121.46989773333333,31.218532933333336
2642,121.3098706122449,31.205506734693877
2648,121.87117549668875,30.974985066225166
2651,121.47765,31.19518
2652,121.5023018540146,31.080178423357665
2655,121.18623500000001,31.119875
2656,121.42397,31.29655
2658,121.25019363636365,31.209840909090907
2661,121.42545,31.16213
2669,121.43871031249999,31.1771096875
2670,121.32832661870503,31.226748225419662
2674,121.46144,31.234773333333333
2675,121.75381,31.23078
2678,121.40892232876712,31.213540319634703
2688,121.8641375,30.928107999999998
2689,121.42429,31.1113
2692,121.48464857142858,31.39860142857143
2695,121.38060692307691,31.163282307692306
2704,121.67167846153846,31.232543333333332
2705,121.43223272171254,31.163078103975536
2706,121.52216736842104,31.138306315789475
2708,121.32399804347826,31.093294347826085
2712,121.22572058823529,31.24265450980392
2717,121.28494843902439,31.21909921951219
2725,121.55451,31.18873
2736,121.48259316964285,31.21785709821429
2742,121.47668,31.120485000000002
2751,121.40402285714286,31.21156
2760,121.62252714285715,31.245943571428572
2762,121.13331125,31.17047875
2770,121.38716,31.086196666666666
2771,121.45443875,31.39759125
2773,121.26490000000001,31.241645
2777,121.8664575,30.974330000000002
2778,121.54097285714285,31.32899742857143
2780,121.7183509090909,31.27588454545455
2784,121.41875450704225,31.22685774647887
2785,121.27952221052631,30.984909789473683
2787,121.525098,30.833644
2791,121.47960352112676,31.225812253521127
2794,121.34310954545454,30.963504545454544
2795,121.49799,31.09244
2800,121.41343129310344,31.113482284482757
2803,121.881998,30.941233
2806,121.6365,31.29434
2809,121.59802,31.24336
2811,121.23232499999999,31.185436896551725
2813,121.79697,30.99628
2814,121.54184755813952,31.059643837209304
2817,121.86087,30.985955
2819,121.22641,31.20979
2825,121.50426660377359,31.120371547169814
2826,121.42258492063492,31.28437412698413
2827,121.30936619047618,31.144009047619047
2830,121.57650977941178,31.292294558823528
2834,121.33157403940886,31.2674739408867
2837,121.46436999999999,30.85914
2840,121.25007333333333,31.195879166666668
2843,121.27388666666667,31.23447
2845,121.49066,31.19712
2846,121.47498666666667,31.089603333333333
2849,121.48922999999999,31.198853749999998
2853,121.45963,30.86052
2859,121.454205,31.1724
2861,121.832282,30.976848
2865,121.37259,31.10191
2871,121.62861666666667,31.209153703703706
2874,121.42334,31.291669615384613
2876,121.365738,31.356576
2879,121.29148636363635,31.21047727272727
2880,121.17932,31.09276
2889,121.54005,31.034235
2895,121.46674999999999,30.811468076923077
2896,121.21788937500001,31.129002291666666
2899,121.55535828571428,31.04362942857143
2903,121.65103806060607,31.205910424242425
2904,121.58908,31.26951
2905,121.3349175,31.1389975
2908,121.44903333333333,31.239710000000002
2909,121.22940636363637,31.20022090909091
2910,121.34231090909091,31.395958787878786
2925,121.60072514705882,31.252528639705883
2926,121.86825728395061,30.98579086419753
2936,121.53243512195122,31.02002963414634
2938,121.44441,31.16779
2948,121.41294825174825,31.157272447552447
2953,121.45178,31.247
2955,121.39438439999999,31.248457600000002
2962,121.54500374999999,31.05393125
2966,121.5392673015873,31.324954761904763
2972,121.63044153846153,31.198696923076923
2974,121.56784103448275,31.26116551724138
2982,121.567195,31.01272
2987,121.564166,31.0928
2990,121.274882,30.933112
2996,121.51725636363636,31.33507393939394
3009,121.67613910714286,31.218123035714285
3010,121.45265833333333,31.289259814814816
3016,121.27576181818182,30.93015181818182
3019,121.48423,31.408931578947364
3027,121.31725,30.948071111111112
3028,121.530175,31.316215
3032,121.2437,30.94429
3033,121.53389,31.16786
3037,121.90532657142856,30.95524542857143
3040,121.52659176470588,31.073467058823525
3043,121.4698096,31.238596400000002
3047,121.42818199999999,30.851292
3051,121.26476500000001,30.9592
3052,121.17912992,31.100678786666666
3053,121.61383666666667,31.258854
3055,121.66306,31.30036
3057,121.31281714285714,31.107400000000002
3060,121.42082848708488,31.233152250922508
3062,121.64331,31.20619
3063,121.10161,31.171635000000002
3068,121.41330238095237,31.21219619047619
3071,121.68415898734176,31.237222911392404
3073,121.51009,31.18597
3078,121.53023363636363,31.04177136363636
3082,121.82492692307693,30.969751538461537
3085,121.66336857142856,31.19986857142857
3103,121.48749000000001,31.396393999999997
3105,121.372436,31.17221
3106,121.53902571428571,31.042742857142855
3112,121.316833125,31.10328875
3120,121.66702142857142,31.27839
3121,121.81311798701299,30.970594675324676
3124,121.51614400000001,31.204723
3125,121.52773895833333,31.063042291666665
3127,121.23440380952381,31.259761428571426
3129,121.52823774647888,31.029013098591548
3132,121.33968,30.91599
3135,121.44193412121211,31.246390545454545
3139,121.58025444444444,30.858417777777774
3142,121.37522392523366,31.180223831775702
3143,121.67372016,31.21377984
3148,121.2883164,31.2022543
3149,121.53600134408603,31.33440134408602
3158,121.36820833333333,31.101235
3163,121.24169447368422,31.22571631578947
3174,121.50098333333334,31.352410000000003
3180,121.49283267100977,31.144643311617806
3181,121.61116999999999,31.266136
3183,121.49284951923076,31.07168413461538
3187,121.60804666666667,31.247373333333332
3192,121.23820022222222,31.246004111111112
3198,121.54239928057552,31.227356115107913
3200,121.46628037037037,31.218526666666666
3203,121.34535,30.95683
3205,121.4100211299435,31.2829997740113
3216,121.88868071428571,30.89907119047619
3218,121.380521,31.109649
3223,121.56254,30.998375000000003
3230,121.45105666666666,31.247156666666665
